approval_id,sandbox_table,provider_id,botanical_name,common_name,species_id,approval_status,target_action,attribute_name,attribute_value,evidence_confidence,source_url,supplier_status,product_url,mowability_score,reviewer,review_date,review_notes,candidate_status,vancouver_eligibility_status,product_category,candidate_reason,sandbox_review_status,sandbox_notes
PA-AUTO-0189-ATTR-03,candidate_attributes.csv,PROV-NWM,Deschampsia cespitosa,Tufted Hairgrass,,approved,add_species,description,"Caterpillar host plant for more than 40 species of butterflies! The name of this sublime native grass, perfectly sums up its appearance. From short tight green clumps, tufted hairgrass sends up tall golden seed heads, creating a fuzzy, impressionist appearance in late summer and fall landscapes. This native grass is attractive enough to find widespread use in even highly manicured ornamental gardens -- both as a specimen plant -- and in mass plantings. Famed Dutch landscape architect, Piet Oudolf has made extensive use of this species, including in New York's famous High Line park. Beyond ornamental uses, tufted hairgrass is a premier restoration species, tolerating partial shade, poorly drained sites, and even polluted soils and polluted air. It's an ideal species for use in rain gardens, bioswales, roadsides, streambanks and riparian area plantings. Tufted hairgrass has wide distribution across the West, and in cool climate states, all the way East to New England. Across this range, caterpillars of dozens of species of butterflies feed on the foliage of this plant, especially skippers like the Juba skipper, a common Northwestern butterfly. Available in two sizes: 200 sqft (8.0 grams - Approximately 8000 to 10,000 seeds) 1000 sqft (40.0 grams - Approximately 40,000 to 50,000 seeds)",Pending review,https://northwestmeadowscapes.com/products/tufted-hairgrass,,https://northwestmeadowscapes.com/products/tufted-hairgrass,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0189,candidate_species.csv,PROV-NWM,Deschampsia cespitosa,Tufted Hairgrass,,approved,add_species,,,Pending review,https://northwestmeadowscapes.com/products/tufted-hairgrass,,https://northwestmeadowscapes.com/products/tufted-hairgrass,,auto-approve (greedy mode),,Auto-approved via apply_provider_sandbox. Eligibility: needs_northward_review.,candidate,needs_northward_review,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.
PA-AUTO-0190-SUP-01,supplier_availability.csv,PROV-NWM,Ranunculus occidentalis,Western Buttercup,,approved,add_species,,,Pending review,https://northwestmeadowscapes.com/products/western-buttercup,available,https://northwestmeadowscapes.com/products/western-buttercup,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0190-ATTR-01,candidate_attributes.csv,PROV-NWM,Ranunculus occidentalis,Western Buttercup,,approved,add_species,product title,Western Buttercup Seeds (Ranunculus occidentalis),Pending review,https://northwestmeadowscapes.com/products/western-buttercup,,https://northwestmeadowscapes.com/products/western-buttercup,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0190-ATTR-02,candidate_attributes.csv,PROV-NWM,Ranunculus occidentalis,Western Buttercup,,approved,add_species,provider observation type,product_title,Pending review,https://northwestmeadowscapes.com/products/western-buttercup,,https://northwestmeadowscapes.com/products/western-buttercup,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0190-ATTR-03,candidate_attributes.csv,PROV-NWM,Ranunculus occidentalis,Western Buttercup,,approved,add_species,description,"Add brightness to cloudy spring days! Western buttercup virtually glows in otherwise drizzly grey spring landscapes, adding constellations of bright yellow in grassy green prairies, meadows, and lawns. With a long bloom time (from early spring through early summer), they overlap and contrast beautifully with the flowers of sea blush and camas (both of which this plant commonly occurs with in the wild). With low basal leaves, the foliage remains discrete in meadows, allowing the brilliant flowers to really standout above a grassy canopy. In natural areas, Western buttercup occurs in open damp meadows and partially shaded forest understories. It needs at least partial sun to thrive, but adapts excellently to any moist area: rain gardens, vernal pools, damp meadows, bioswales, and rainwater detention basins. While the foliage and flowers are toxic, native people reportedly used the non-toxic seeds to make pinole, a mix of seeds and spices -- considered to be a paleo ""superfood,"" added to drinks, or tortillas. Approximately 400 seeds (1.1 grams).",Pending review,https://northwestmeadowscapes.com/products/western-buttercup,,https://northwestmeadowscapes.com/products/western-buttercup,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0190,candidate_species.csv,PROV-NWM,Ranunculus occidentalis,Western Buttercup,,approved,add_species,,,Pending review,https://northwestmeadowscapes.com/products/western-buttercup,,https://northwestmeadowscapes.com/products/western-buttercup,,auto-approve (greedy mode),,Auto-approved via apply_provider_sandbox. Eligibility: needs_northward_review.,candidate,needs_northward_review,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.
PA-AUTO-0191-SUP-01,supplier_availability.csv,PROV-NWM,Erigeron speciosus,Showy Fleabane,,approved,add_species,,,Pending review,https://northwestmeadowscapes.com/products/showy-fleabane-seeds-erigeron-speciosus,available,https://northwestmeadowscapes.com/products/showy-fleabane-seeds-erigeron-speciosus,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0191-ATTR-01,candidate_attributes.csv,PROV-NWM,Erigeron speciosus,Showy Fleabane,,approved,add_species,product title,Showy Fleabane Seeds (Erigeron speciosus),Pending review,https://northwestmeadowscapes.com/products/showy-fleabane-seeds-erigeron-speciosus,,https://northwestmeadowscapes.com/products/showy-fleabane-seeds-erigeron-speciosus,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0191-ATTR-02,candidate_attributes.csv,PROV-NWM,Erigeron speciosus,Showy Fleabane,,approved,add_species,provider observation type,product_title,Pending review,https://northwestmeadowscapes.com/products/showy-fleabane-seeds-erigeron-speciosus,,https://northwestmeadowscapes.com/products/showy-fleabane-seeds-erigeron-speciosus,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0191-ATTR-03,candidate_attributes.csv,PROV-NWM,Erigeron speciosus,Showy Fleabane,,approved,add_species,description,"A long-lived plant – excellent for dry – low fertility soils. This wildflower is extremely widespread across the western U.S., but has patchy distribution in the Northwest, typically found on mountain slopes, as well as the Columbia gorge, some coastal bluffs in Oregon, the San Juan Islands, Whidbey Island, Olympic peninsula, and parts of southern Puget Sound. While the name refers to the ancient belief that plants in this genus repelled insects, it is at least attractive to many late summer pollinators such as leafcutter bees and syrphid flies – and it’s a host plant for the schinia villosa moth. The aster-like flowers are very long lasting and arise from a clumping woody base. This beautiful plant is the largest and showiest of fleabanes, and is excellently adapted to rocky or gravel soils. It tolerates some partial shade, it’s very drought resistant, and manages to stay a compact 1 to 2 feet in height most of the time. This is a perfect plant for dry south facing slopes, or parched flower beds on the sunny side of a house. Approximately 2000-3000 seeds. (2 grams).",Pending review,https://northwestmeadowscapes.com/products/showy-fleabane-seeds-erigeron-speciosus,,https://northwestmeadowscapes.com/products/showy-fleabane-seeds-erigeron-speciosus,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0191,candidate_species.csv,PROV-NWM,Erigeron speciosus,Showy Fleabane,,approved,add_species,,,Pending review,https://northwestmeadowscapes.com/products/showy-fleabane-seeds-erigeron-speciosus,,https://northwestmeadowscapes.com/products/showy-fleabane-seeds-erigeron-speciosus,,auto-approve (greedy mode),,Auto-approved via apply_provider_sandbox. Eligibility: needs_northward_review.,candidate,needs_northward_review,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.
PA-AUTO-0192-SUP-01,supplier_availability.csv,PROV-NWM,Downingia elegans,Elegant Calicoflower,,approved,add_species,,,Pending review,https://northwestmeadowscapes.com/products/elegant-calicoflower-seeds-downingia-elegans,available,https://northwestmeadowscapes.com/products/elegant-calicoflower-seeds-downingia-elegans,,auto-approve (greedy mode),,Auto-approved supplier row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0192-ATTR-01,candidate_attributes.csv,PROV-NWM,Downingia elegans,Elegant Calicoflower,,approved,add_species,product title,Elegant Calicoflower Seeds (Downingia elegans),Pending review,https://northwestmeadowscapes.com/products/elegant-calicoflower-seeds-downingia-elegans,,https://northwestmeadowscapes.com/products/elegant-calicoflower-seeds-downingia-elegans,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0192-ATTR-02,candidate_attributes.csv,PROV-NWM,Downingia elegans,Elegant Calicoflower,,approved,add_species,provider observation type,product_title,Pending review,https://northwestmeadowscapes.com/products/elegant-calicoflower-seeds-downingia-elegans,,https://northwestmeadowscapes.com/products/elegant-calicoflower-seeds-downingia-elegans,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0192-ATTR-03,candidate_attributes.csv,PROV-NWM,Downingia elegans,Elegant Calicoflower,,approved,add_species,description,"The optimal wildflower for seasonally wet sites, such as rain gardens or bioswales. This very showy annual naturally occurs in vernal pools and other poorly drained sites on both sides of the Cascades, and from British Columbia to California. From extensively branching stems, elegant calicoflower grows a profusion of small purple and white flowers (and occasionally all-white flowers), typically remaining less than a foot or so in height. This is the perfect rain garden or bioswale plant, and surprisingly isn’t used more often in such settings. In naturally damp locations, the blooms tend to start in late spring through mid-summer as the soil dries out. For a perfect mix of striking wildflowers for damp locations, combine it with Douglas meadowfoam and western buttercup. Or scatter seeds into rain gardens to create a native understory to perennial shrubs and other taller plants. Approximately 3000-5000 seeds (0.5 grams).",Pending review,https://northwestmeadowscapes.com/products/elegant-calicoflower-seeds-downingia-elegans,,https://northwestmeadowscapes.com/products/elegant-calicoflower-seeds-downingia-elegans,,auto-approve (greedy mode),,Auto-approved attribute row via apply_provider_sandbox.,,,,,pending_review,
PA-AUTO-0192,candidate_species.csv,PROV-NWM,Downingia elegans,Elegant Calicoflower,,approved,add_species,,,Pending review,https://northwestmeadowscapes.com/products/elegant-calicoflower-seeds-downingia-elegans,,https://northwestmeadowscapes.com/products/elegant-calicoflower-seeds-downingia-elegans,,auto-approve (greedy mode),,Auto-approved via apply_provider_sandbox. Eligibility: needs_northward_review.,candidate,needs_northward_review,,Requires Vancouver/BC suitability review before eligibility.,pending_review,Source-sweep catalogue observation; pending user review.
